node_id	type	name	identifier
9657	microbiome	Penicillium sp. F04	Penicillium sp. F04
9658	microbiome	Aspergillus niger F16	Aspergillus niger F16
9659	microbiome	Aspergillus sp. F21	Aspergillus sp. F21
9660	enzyme	polygalacturonase PGU1	polygalacturonase PGU1
9661	enzyme	invertase SUC1	invertase SUC1
9662	enzyme	invertase SUC2	invertase SUC2
9663	microbiome	Aspergillus flocculus	Aspergillus flocculus
9664	enzyme	dihydroaspyrone	dihydroaspyrone
9665	microbiome	Aspergillus ochraceus ATCC22947	Aspergillus ochraceus ATCC22947
9666	enzyme	preussin	preussin
9667	microbiome	Preussia sp.	Preussia sp.
9668	microbiome	Simplicillium lanosoniveum TAMA 173	Simplicillium lanosoniveum TAMA 173
9669	microbiome	Streptomyces echinatus	Streptomyces echinatus
9670	enzyme	echinomycin	echinomycin
9671	substrate	quinoxaline-2-carboxylic acid	quinoxaline-2-carboxylic acid
9672	substrate	quinoline-2-carboxylic acid	quinoline-2-carboxylic acid
9673	substrate	7-chloroquinoxaline-2-carboxylic acid	7-chloroquinoxaline-2-carboxylic acid
9674	substrate	1,2,4-benzo-as-triazine-3-carboxylic acid	1,2,4-benzo-as-triazine-3-carboxylic acid
9675	substrate	thieno[3,2-b]pyridine-5-carboxylic acid	thieno[3,2-b]pyridine-5-carboxylic acid
9676	substrate	6-methylquinoline-2-carboxylic acid	6-methylquinoline-2-carboxylic acid
9677	microbiome	Aspergillus sulphureus	Aspergillus sulphureus
9678	enzyme	ochratoxin A	ochratoxin A
9679	enzyme	SSA4	SSA4
9680	enzyme	CDC19	CDC19
9681	enzyme	SUMO-NmDef02	SUMO-NmDef02
9682	enzyme	PspXyn10	PspXyn10
9683	enzyme	TrXyn3	TrXyn3
9684	substrate	alkaline-pretreated bagasse	alkaline-pretreated bagasse
9685	microbiome	Nonomuraea sp. ATCC 39727	Nonomuraea sp. ATCC 39727
9686	enzyme	A40926	A40926
9687	microbiome	Streptoverticillium mobaraense	Streptoverticillium mobaraense
9688	enzyme	glutamine/glutamate metabolism	glutamine/glutamate metabolism
9689	microbiome	Bacillus sp. IND7	Bacillus sp. IND7
9690	substrate	cow dung	cow dung
9691	enzyme	Leloir proteins	Leloir proteins
9692	microbiome	Caulobacter crescentus	Caulobacter crescentus
9693	enzyme	aldose-aldose oxidoreductase	aldose-aldose oxidoreductase
9694	enzyme	HadA	HadA
9695	substrate	phenyllactate	phenyllactate
9696	substrate	mandelate	mandelate
9697	substrate	4-hydroxyphenyllactate	4-hydroxyphenyllactate
9698	substrate	2-hydroxy-4-phenylbutyrate	2-hydroxy-4-phenylbutyrate
9699	substrate	3-hydroxy-3-phenylpropionate	3-hydroxy-3-phenylpropionate
9700	substrate	4-hydroxybenzoate	4-hydroxybenzoate
9701	substrate	Hydrodictyon reticulatum	Hydrodictyon reticulatum
9702	enzyme	xylR	xylR
9703	enzyme	xylE	xylE
9704	enzyme	xylF	xylF
9705	enzyme	xylG	xylG
9706	enzyme	xylH	xylH
9707	enzyme	lectin	lectin
9708	enzyme	methionol	methionol
9709	enzyme	PhaJ4	PhaJ4
9710	enzyme	PhaC1(STQK)	PhaC1(STQK)
9711	substrate	inhibitory compounds	inhibitory compounds
9712	enzyme	total cellulase	total cellulase
9713	substrate	formamide	formamide
9714	enzyme	katalase antiperoxidase	katalase antiperoxidase
9715	enzyme	extracellular serine protease	extracellular serine protease
9716	enzyme	Met14p	Met14p
9717	enzyme	Hmg1p	Hmg1p
9718	enzyme	Erg5p	Erg5p
9719	enzyme	Erg6p	Erg6p
9720	enzyme	Erg20p	Erg20p
9721	enzyme	Erg11p	Erg11p
9722	enzyme	Eeb1p	Eeb1p
9723	enzyme	endoglucanase III	endoglucanase III
9724	enzyme	LFA-LFC	LFA-LFC
9725	microbiome	Bifidobacterium breve	Bifidobacterium breve
9726	enzyme	linoleate isomerase	linoleate isomerase
9727	substrate	D-asparagine	D-asparagine
9728	substrate	ammonium formate	ammonium formate
9729	substrate	DL-p-hydroxyphenylhydantoin	DL-p-hydroxyphenylhydantoin
9730	substrate	steam-exploded sugarcane bagasse	steam-exploded sugarcane bagasse
9731	substrate	β-1,4 glucans	β-1,4 glucans
9732	enzyme	maltotriose	maltotriose
9733	enzyme	maltose	maltose
9734	microbiome	Pichia pastoris | rDM64	Pichia pastoris | rDM64
9735	microbiome	Pichia manshurica	Pichia manshurica
9736	enzyme	actinokinase	actinokinase
9737	microbiome	Rhizopus chinesis 12	Rhizopus chinesis 12
9738	microbiome	Bacillus natto	Bacillus natto
9739	enzyme	Nattokinase	Nattokinase
9740	enzyme	taxane 2a-O-benzoyltransferase	taxane 2a-O-benzoyltransferase
9741	substrate	2-debenzoyl-7,13-diacetylbaccatin III	2-debenzoyl-7,13-diacetylbaccatin III
9742	enzyme	rMBP-NAP	rMBP-NAP
9743	enzyme	formate oxidase	formate oxidase
9744	enzyme	LsrK	LsrK
9745	enzyme	LsrR	LsrR
9746	substrate	AI-2	AI-2
9747	substrate	phospho–AI-2	phospho–AI-2
9748	enzyme	crude enzyme complexes	crude enzyme complexes
9749	substrate	exploded sugarcane bagasse	exploded sugarcane bagasse
9750	microbiome	Monascus anka	Monascus anka
9751	enzyme	citrinin synthase	citrinin synthase
9752	substrate	yeast sucrose	yeast sucrose
9753	substrate	potato dextrose	potato dextrose
9754	microbiome	Cephalosporium sp. KM 388	Cephalosporium sp. KM 388
9755	substrate	meat extract	meat extract
9756	enzyme	phenylpyruvate reductase	phenylpyruvate reductase
9757	substrate	b-phenylalanine	b-phenylalanine
9758	microbiome	Salmonella spp.	Salmonella spp.
9759	microbiome	Zygosaccharomyces rouxii	Zygosaccharomyces rouxii
9760	microbiome	Sporosarcina pasteurii	Sporosarcina pasteurii
9761	substrate	lignocellulosic materials	lignocellulosic materials
9762	enzyme	phosphodiesterase	phosphodiesterase
9763	enzyme	D-allulose 3-epimerase	D-allulose 3-epimerase
9764	enzyme	NADP ؉ -dependent D-glyceraldehyde-3-phosphate dehydrogenase	NADP ؉ -dependent D-glyceraldehyde-3-phosphate dehydrogenase
9765	enzyme	ScGAD	ScGAD
9766	enzyme	Aro8p	Aro8p
9767	enzyme	Aro9p	Aro9p
9768	enzyme	phospholipase D	phospholipase D
9769	enzyme	sfGFP-PLDr34	sfGFP-PLDr34
9770	enzyme	4-coumarate: coenzyme A ligase	4-coumarate: coenzyme A ligase
9771	substrate	malonyl coenzyme A	malonyl coenzyme A
9772	substrate	trans-cinnamic acid	trans-cinnamic acid
9773	microbiome	Gluconacetobacter xylinus	Gluconacetobacter xylinus
9774	enzyme	exo-1,4-P-glucosidase	exo-1,4-P-glucosidase
9775	enzyme	Glycerol-3-phosphatase	Glycerol-3-phosphatase
9776	enzyme	endo-b-glucanase II	endo-b-glucanase II
9777	substrate	CMCase	CMCase
9778	enzyme	L-galactose dehydrogenase	L-galactose dehydrogenase
9779	substrate	L-galactose	L-galactose
9780	enzyme	neutral metalloproteinase	neutral metalloproteinase
9781	substrate	soy proteins	soy proteins
9782	substrate	b-conglycinin	b-conglycinin
9783	enzyme	sulfate permease	sulfate permease
9784	enzyme	methionine-γ-lyase	methionine-γ-lyase
9785	enzyme	acetyl CoA synthase	acetyl CoA synthase
9786	substrate	α-keto acid	α-keto acid
9787	substrate	branched-chain aldehyde	branched-chain aldehyde
9788	substrate	sulfate	sulfate
9789	substrate	condensed tannins	condensed tannins
9790	substrate	resorufin-b-D-glucopyranoside	resorufin-b-D-glucopyranoside
9791	microbiome	Scheffersomyces shehatae	Scheffersomyces shehatae
9792	enzyme	LAC3	LAC3
9793	substrate	AFB1	AFB1
9794	substrate	AFB2	AFB2
9795	substrate	AFG1	AFG1
9796	substrate	AFG2	AFG2
9797	enzyme	plasmid DNA vaccine pcDNA-CCOL2A1	plasmid DNA vaccine pcDNA-CCOL2A1
9798	enzyme	Xyn 10	Xyn 10
9799	enzyme	Xyn 11	Xyn 11
9800	substrate	steam-pretreated corn stover	steam-pretreated corn stover
9801	enzyme	TtSPase	TtSPase
9802	microbiome	Trichoderma pseudokoningii	Trichoderma pseudokoningii
9803	enzyme	agrB	agrB
9804	enzyme	agrC	agrC
9805	enzyme	agrA	agrA
9806	substrate	granulose	granulose
9807	enzyme	dicarboxylate carrier	dicarboxylate carrier
9808	enzyme	Sunson cellulase	Sunson cellulase
9809	substrate	micro crystalline cellulose	micro crystalline cellulose
9810	microbiome	Ashbya gossypii	Ashbya gossypii
9811	enzyme	cis-aconitic acid decarboxylase	cis-aconitic acid decarboxylase
9812	microbiome	Escherichia coli DH5	Escherichia coli DH5
9813	enzyme	chitinase A1	chitinase A1
9814	enzyme	Aga PTS	Aga PTS
9815	enzyme	chorismate-pyruvate lyase	chorismate-pyruvate lyase
9816	enzyme	IS1	IS1
9817	microbiome	Escherichia coli | IS5	Escherichia coli | IS5
9818	substrate	plasmid DNA	plasmid DNA
9819	enzyme	SeMALT413	SeMALT413
9820	microbiome	Botrytis cinerea BcBOT2ΔBcBOA6Δ	Botrytis cinerea BcBOT2ΔBcBOA6Δ
9821	enzyme	(+)-4-epi-eremophil-9-en-11-ols	(+)-4-epi-eremophil-9-en-11-ols
9822	substrate	pNPA	pNPA
9823	microbiome	Cellulomonas fimi	Cellulomonas fimi
9824	enzyme	0-1,4-glycanase Cex	0-1,4-glycanase Cex
9825	enzyme	arginine deaminase	arginine deaminase
9826	microbiome	Paenibacillus macerans	Paenibacillus macerans
9827	enzyme	glyDH	glyDH
9828	enzyme	DHAK	DHAK
9829	enzyme	MG synthase	MG synthase
9830	enzyme	MG-reducing enzyme	MG-reducing enzyme
9831	enzyme	HA-reducing enzyme	HA-reducing enzyme
9832	substrate	DHAP	DHAP
9833	substrate	MG	MG
9834	substrate	HA	HA
9835	microbiome	Trichoderma cf. brevicompactum	Trichoderma cf. brevicompactum
9836	enzyme	gliovirin	gliovirin
9837	enzyme	pretrichodermamide A	pretrichodermamide A
9838	enzyme	dithioaspergillazine A	dithioaspergillazine A
9839	enzyme	chlorotrithiobrevamide	chlorotrithiobrevamide
9840	enzyme	cucurbitadienol synthase	cucurbitadienol synthase
9841	enzyme	tissue plasminogen activator	tissue plasminogen activator
9842	enzyme	inositol-requiring enzyme 1	inositol-requiring enzyme 1
9843	substrate	7S globulin	7S globulin
9844	enzyme	cytosolic catalase T	cytosolic catalase T
9845	enzyme	cytoplasmic thioredoxin isoenzyme	cytoplasmic thioredoxin isoenzyme
9846	substrate	ethylpropanoate	ethylpropanoate
9847	substrate	ethyl dihydrocinnamate	ethyl dihydrocinnamate
9848	microbiome	Streptomyces sp. M49-1	Streptomyces sp. M49-1
9849	enzyme	RNase	RNase
9850	microbiome	Ralstonia sp.	Ralstonia sp.
9851	microbiome	Clostridium hungatei	Clostridium hungatei
9852	enzyme	cellulosome	cellulosome
9853	enzyme	vacuolar proteinase B	vacuolar proteinase B
9854	substrate	autophagic bodies	autophagic bodies
9855	enzyme	argininosuccinate synthase	argininosuccinate synthase
9856	enzyme	argininosuccinate lyase	argininosuccinate lyase
9857	substrate	argininosuccinate	argininosuccinate
9858	enzyme	hCMP	hCMP
9859	substrate	caseinomacropeptide	caseinomacropeptide
9860	enzyme	AroD	AroD
9861	substrate	carotene	carotene
9862	enzyme	NADP + -dependent glucose-6-phosphate dehydrogenase	NADP + -dependent glucose-6-phosphate dehydrogenase
9863	enzyme	serine: glyoxylate aminotransferase	serine: glyoxylate aminotransferase
9864	enzyme	d-glycerate 3-kinase	d-glycerate 3-kinase
9865	enzyme	acetoin reducase	acetoin reducase
9866	microbiome	Cupriavidus necator DSM 545	Cupriavidus necator DSM 545
9867	enzyme	poly(3-hydroxybutyrate) (PHB)	poly(3-hydroxybutyrate) (PHB)
9868	microbiome	Neisseria gonorrhoeae	Neisseria gonorrhoeae
9869	enzyme	cocarboxylase	cocarboxylase
9870	enzyme	Fructozyme L	Fructozyme L
9871	substrate	saccharopine	saccharopine
9872	substrate	R-ketoglutarate	R-ketoglutarate
9873	substrate	glutarate	glutarate
9874	enzyme	glycerol/1,2-propanediol dehydrogenase	glycerol/1,2-propanediol dehydrogenase
9875	enzyme	b-ketothiolase	b-ketothiolase
9876	enzyme	Polyhydroxyalkanoate synthase	Polyhydroxyalkanoate synthase
9877	substrate	soluble protein	soluble protein
9878	substrate	residual lignin	residual lignin
9879	microbiome	Nitrosomonas sp.	Nitrosomonas sp.
9880	enzyme	ammonia monooxygenase	ammonia monooxygenase
9881	microbiome	Nitrosococcus sp.	Nitrosococcus sp.
9882	microbiome	Nitrospira sp.	Nitrospira sp.
9883	microbiome	Nitrobacter sp.	Nitrobacter sp.
9884	microbiome	Staphylococcus pseudintermedius	Staphylococcus pseudintermedius
9885	microbiome	Staphylococcus schleiferi subsp. coagulans	Staphylococcus schleiferi subsp. coagulans
9886	microbiome	Streptomyces sp. DO-114	Streptomyces sp. DO-114
9887	enzyme	clecarmycin C	clecarmycin C
9888	enzyme	a-amylase amyA	a-amylase amyA
9889	enzyme	glucoamylase glaA	glucoamylase glaA
9890	microbiome	Metschnikowia reukafii	Metschnikowia reukafii
9891	enzyme	vinylphenol reductase	vinylphenol reductase
9892	substrate	4-vinylphenol	4-vinylphenol
9893	microbiome	Pseudomonas	Pseudomonas
9894	enzyme	NADPH-dependent hydroxylase	NADPH-dependent hydroxylase
9895	enzyme	Baeyer-Villiger monooxygenase	Baeyer-Villiger monooxygenase
9896	substrate	ricinoleic acid	ricinoleic acid
9897	enzyme	carnitine acetyltransferase	carnitine acetyltransferase
9898	substrate	carnitine	carnitine
9899	enzyme	GlcNAc-hexokinase	GlcNAc-hexokinase
9900	enzyme	GlcNAc-6-phosphate deacetylase	GlcNAc-6-phosphate deacetylase
9901	enzyme	glucosamine6-phosphate deaminase	glucosamine6-phosphate deaminase
9902	enzyme	β-N-acetylglucosaminidase	β-N-acetylglucosaminidase
9903	enzyme	GH3 β-N-acetylhexosaminidase	GH3 β-N-acetylhexosaminidase
9904	enzyme	GlcNAc-phosphorylase	GlcNAc-phosphorylase
9905	microbiome	Lactobacillus crispatus	Lactobacillus crispatus
9906	substrate	methyl caffeate	methyl caffeate
9907	substrate	methyl ρ-coumarate	methyl ρ-coumarate
9908	substrate	methyl ferulate	methyl ferulate
9909	substrate	methyl sinapinate	methyl sinapinate
9910	enzyme	hydrophobin-laccase fusion protein	hydrophobin-laccase fusion protein
9911	microbiome	GK12	GK12
9912	enzyme	ACC	ACC
9913	microbiome	Pseudomonas mendocina	Pseudomonas mendocina
9914	substrate	polyhydroxyalkanoate	polyhydroxyalkanoate
9915	enzyme	MenH	MenH
9916	substrate	SEPHCHC	SEPHCHC
9917	substrate	α-lactose	α-lactose
9918	substrate	cassava hydrolysate	cassava hydrolysate
9919	substrate	cornstarch hydrolysate	cornstarch hydrolysate
9920	substrate	PNPB	PNPB
9921	substrate	triolein	triolein
9922	enzyme	hydroxymethylglutaryl-CoA reductase	hydroxymethylglutaryl-CoA reductase
9923	enzyme	proline transporter	proline transporter
9924	enzyme	proton pump	proton pump
9925	enzyme	general stress response transcriptional activator	general stress response transcriptional activator
9926	enzyme	isopropanol	isopropanol
9927	enzyme	capsular polysaccharide	capsular polysaccharide
9928	enzyme	succinic dehydrogenase	succinic dehydrogenase
9929	microbiome	Lupinus albus	Lupinus albus
9930	microbiome	Candida sp.	Candida sp.
9931	microbiome	Blastobotrys sp.	Blastobotrys sp.
9932	enzyme	ryhB	ryhB
9933	substrate	l-glycerol 3-phosphate	l-glycerol 3-phosphate
9934	enzyme	endotoxin-eliminating protein	endotoxin-eliminating protein
9935	substrate	endotoxin	endotoxin
9936	enzyme	GfEgt1	GfEgt1
9937	enzyme	GfEgt2	GfEgt2
9938	enzyme	α-amyrin synthase	α-amyrin synthase
9939	substrate	(3S)-2,3-oxidosqualene	(3S)-2,3-oxidosqualene
9940	microbiome	Saccharomyces carlsbergensis	Saccharomyces carlsbergensis
9941	enzyme	β-D-fructofuranosidase fructohydrolase	β-D-fructofuranosidase fructohydrolase
9942	enzyme	AccA	AccA
9943	enzyme	FabD	FabD
9944	enzyme	TE	TE
9945	enzyme	YGL157W	YGL157W
9946	microbiome	Bacillus subtilis WX-17	Bacillus subtilis WX-17
9947	microbiome	Escherichia coli K-12 BW25113	Escherichia coli K-12 BW25113
9948	enzyme	L-asparaginase 1	L-asparaginase 1
9949	enzyme	ScASNaseI	ScASNaseI
9950	substrate	Sec7 domain	Sec7 domain
9951	microbiome	Bacillus cereus IND1	Bacillus cereus IND1
9952	enzyme	FRE7	FRE7
9953	enzyme	IRC7	IRC7
9954	enzyme	REE1	REE1
9955	microbiome	Chaetomella raphigera	Chaetomella raphigera
9956	substrate	4-nitrophenyl b-D-glucopyranoside	4-nitrophenyl b-D-glucopyranoside
9957	enzyme	RuBisCO activase	RuBisCO activase
9958	microbiome	Hericium erinaceum	Hericium erinaceum
9959	substrate	b-D-glucose	b-D-glucose
9960	microbiome	Bacillus thuringiensis subsp. kurstaki	Bacillus thuringiensis subsp. kurstaki
9961	enzyme	δ-endotoxin	δ-endotoxin
9962	substrate	azurine cross-linked hydroxyethylcellulose	azurine cross-linked hydroxyethylcellulose
9963	substrate	methylmalonyl CoA	methylmalonyl CoA
9964	enzyme	human-like collagen	human-like collagen
9965	enzyme	UBPD2C	UBPD2C
9966	substrate	Ub::hGH	Ub::hGH
9967	enzyme	manganese-dependent peroxidase	manganese-dependent peroxidase
9968	microbiome	Bacillus mojavensis	Bacillus mojavensis
9969	enzyme	YdbK	YdbK
9970	enzyme	AmyE	AmyE
9971	enzyme	horseradish peroxidase	horseradish peroxidase
9972	enzyme	HRP 13A7-N175S	HRP 13A7-N175S
9973	enzyme	HRP H2-10G5	HRP H2-10G5
9974	enzyme	HRP 13A7	HRP 13A7
9975	enzyme	diacetyl (acetoin) reductase	diacetyl (acetoin) reductase
9976	microbiome	Micromonospora sp.	Micromonospora sp.
9977	enzyme	Sch 37137	Sch 37137
9978	microbiome	Streptomyces sp. | A 19009	Streptomyces sp. | A 19009
9979	substrate	Candida sp.	Candida sp.
9980	substrate	dermatophytes	dermatophytes
9981	enzyme	rhIL-11	rhIL-11
9982	substrate	Regenerated Amorphous Cellulose	Regenerated Amorphous Cellulose
9983	enzyme	acetoin pathway	acetoin pathway
9984	enzyme	aromatic acetaldehyde synthase	aromatic acetaldehyde synthase
9985	substrate	DOPA	DOPA
9986	enzyme	aamylase	aamylase
9987	enzyme	phenylalanine decarboxylase	phenylalanine decarboxylase
9988	enzyme	AroG	AroG
9989	enzyme	AroL	AroL
9990	enzyme	PheA	PheA
9991	enzyme	TyrB	TyrB
9992	microbiome	Pseudomonas vesicularis	Pseudomonas vesicularis
9993	enzyme	β-1,3-xylanase	β-1,3-xylanase
9994	substrate	β-1,3-xylan	β-1,3-xylan
9995	enzyme	SAV	SAV
9996	enzyme	lactoferrin	lactoferrin
9997	enzyme	retinal dehydrogenase	retinal dehydrogenase
9998	substrate	retinal	retinal
9999	enzyme	rTcEG1	rTcEG1
10000	enzyme	PHO5	PHO5
10001	enzyme	PHO89	PHO89
10002	enzyme	PHO90	PHO90
10003	enzyme	PHO84	PHO84
10004	enzyme	BIO2	BIO2
10005	enzyme	RIB3	RIB3
10006	enzyme	RIB4	RIB4
10007	enzyme	PAN6	PAN6
10008	enzyme	SPE3	SPE3
10009	enzyme	SPE4	SPE4
10010	enzyme	MIS1	MIS1
10011	enzyme	FOL1	FOL1
10012	enzyme	THI21	THI21
10013	enzyme	Fex1	Fex1
10014	enzyme	Fex2	Fex2
10015	enzyme	HXT15	HXT15
10016	enzyme	HXT16	HXT16
10017	enzyme	HXT17	HXT17
10018	enzyme	MAN2	MAN2
10019	substrate	fluoride	fluoride
10020	enzyme	ENV1	ENV1
10021	enzyme	VEL1	VEL1
10022	microbiome	Weissella cibaria	Weissella cibaria
10023	enzyme	uptake hydrogenase isoenzyme 1	uptake hydrogenase isoenzyme 1
10024	enzyme	uptake hydrogenase isoenzyme 2	uptake hydrogenase isoenzyme 2
10025	enzyme	rsBLyS	rsBLyS
10026	enzyme	glutaredoxin 2	glutaredoxin 2
10027	enzyme	sodium/proton antiporter	sodium/proton antiporter
10028	enzyme	Lasparaginase	Lasparaginase
10029	enzyme	beta-fructofuranosidase	beta-fructofuranosidase
10030	enzyme	aldose 1-epimerase	aldose 1-epimerase
10031	enzyme	GlmS	GlmS
10032	substrate	glucosamine-6-phosphate	glucosamine-6-phosphate
10033	microbiome	Enterococcus casseliaflvus	Enterococcus casseliaflvus
10034	enzyme	pyruvate ferredoxin oxidoreductase	pyruvate ferredoxin oxidoreductase
10035	enzyme	acetic acid and CoA transferase	acetic acid and CoA transferase
10036	substrate	butyl CoA	butyl CoA
10037	substrate	hexanoyl CoA	hexanoyl CoA
10038	enzyme	uridine diphosphate glucose pyrophosphorylase	uridine diphosphate glucose pyrophosphorylase
10039	microbiome	Leuconostoc oenos	Leuconostoc oenos
10040	microbiome	Saccharothrix algeriensis	Saccharothrix algeriensis
10041	enzyme	holomycin	holomycin
10042	enzyme	GSH1/CYS3	GSH1/CYS3
10043	enzyme	GSH1/GLR1	GSH1/GLR1
10044	enzyme	GSH1/CYS3/GLR1	GSH1/CYS3/GLR1
10045	microbiome	Corynebacterium ammoniagenes	Corynebacterium ammoniagenes
10046	enzyme	manganese ribonucleotide reductase	manganese ribonucleotide reductase
10047	substrate	CDP	CDP
10048	enzyme	pneumolysin	pneumolysin
10049	microbiome	Rhodotorula minuta	Rhodotorula minuta
10050	enzyme	b-carotene	b-carotene
10051	enzyme	pgi	pgi
10052	microbiome	Streptomyces sp. BRC1	Streptomyces sp. BRC1
10053	microbiome	Streptomyces sp. BRC2	Streptomyces sp. BRC2
10054	enzyme	lysine decarboxylase (CadA)	lysine decarboxylase (CadA)
10055	enzyme	Agp	Agp
10056	substrate	InsP6	InsP6
10057	microbiome	Mucor indicus	Mucor indicus
10058	substrate	d-glucose 1-fluoride	d-glucose 1-fluoride
10059	enzyme	Vfh1	Vfh1
10060	enzyme	endo-β-glucanase	endo-β-glucanase
10061	enzyme	exo-β-glucanase	exo-β-glucanase
10062	substrate	Lys-human proinsulin	Lys-human proinsulin
10063	microbiome	Listeria innocua	Listeria innocua
10064	enzyme	LinChi78	LinChi78
10065	enzyme	LinChi35	LinChi35
10066	substrate	4-nitrophenyl N,N-diacetyl-β-D-chitobioside	4-nitrophenyl N,N-diacetyl-β-D-chitobioside
10067	enzyme	α-Terpineol synthase	α-Terpineol synthase
10068	enzyme	cbh1/cel7a	cbh1/cel7a
10069	enzyme	egl1/cel7b	egl1/cel7b
10070	enzyme	egl4/cel61a	egl4/cel61a
10071	enzyme	bgl1/cel3a	bgl1/cel3a
10072	enzyme	bgl2/cel1a	bgl2/cel1a
10073	enzyme	swo1	swo1
10074	substrate	Solka Floc	Solka Floc
10075	enzyme	CYP52M1	CYP52M1
10076	substrate	inorganic pyrophosphate	inorganic pyrophosphate
10077	microbiome	acidophilic fungus	acidophilic fungus
10078	enzyme	streptokinase	streptokinase
10079	substrate	plasminogen	plasminogen
10080	substrate	terpenol glycoside	terpenol glycoside
10081	substrate	alcohol glycoside	alcohol glycoside
10082	microbiome	Bacillus aryabhattai	Bacillus aryabhattai
10083	microbiome	Bacillus safensis	Bacillus safensis
10084	microbiome	Lysinibacillus macroides	Lysinibacillus macroides
10085	substrate	S-adenosylhomocysteine	S-adenosylhomocysteine
10086	enzyme	GH17 glucan 1,3-beta-glucosidase	GH17 glucan 1,3-beta-glucosidase
10087	enzyme	GH5 endoglucanase III	GH5 endoglucanase III
10088	enzyme	GH54 arabinofuranosidase B	GH54 arabinofuranosidase B
10089	substrate	arabinofuranoside	arabinofuranoside
10090	enzyme	IPNS	IPNS
10091	substrate	penicillin side-chain precursor	penicillin side-chain precursor
10092	enzyme	rhIL-2-HSA	rhIL-2-HSA
10093	enzyme	SeubMALT1	SeubMALT1
10094	enzyme	SeubMALT2n4	SeubMALT2n4
10095	enzyme	SeubMALT3	SeubMALT3
10096	enzyme	SeubIMA-B	SeubIMA-B
10097	microbiome	Saccharomyces eubayanus | SeubIMA-D	Saccharomyces eubayanus | SeubIMA-D
10098	enzyme	SeubMAL63A	SeubMAL63A
10099	enzyme	SeubMAL63B	SeubMAL63B
10100	enzyme	SeubMAL33A	SeubMAL33A
10101	enzyme	SeubMAL33B	SeubMAL33B
10102	enzyme	Pfu-sHSP	Pfu-sHSP
10103	enzyme	yfdZ	yfdZ
10104	enzyme	metB	metB
10105	microbiome	Clostridium grantii	Clostridium grantii
10106	enzyme	alginate-degrading enzyme	alginate-degrading enzyme
10107	enzyme	FeAPL1	FeAPL1
10108	enzyme	MBP-FeAPL1	MBP-FeAPL1
10109	enzyme	killer toxin K1	killer toxin K1
10110	enzyme	killer toxin K2	killer toxin K2
10111	microbiome	Saccharomyces capensis	Saccharomyces capensis
10112	enzyme	killer toxin K3	killer toxin K3
10113	enzyme	piscicocin VI	piscicocin VI
10114	microbiome	Carnobacterium divergens	Carnobacterium divergens
10115	enzyme	divercin V41	divercin V41
10116	microbiome	Saccharomyces cereviseae	Saccharomyces cereviseae
10117	enzyme	a amylase	a amylase
10118	substrate	1-dodecanoic acid	1-dodecanoic acid
10119	substrate	ω-hydroxydodecanoic acid	ω-hydroxydodecanoic acid
10120	substrate	Dolichol phosphate mannose	Dolichol phosphate mannose
10121	microbiome	Streptomyces michiganensis	Streptomyces michiganensis
10122	enzyme	mitomycin A	mitomycin A
10123	substrate	2-phenyl ethanol	2-phenyl ethanol
10124	substrate	hexyl acetate	hexyl acetate
10125	substrate	phenyl acetate	phenyl acetate
10126	enzyme	6-methyl salicylic acid synthase	6-methyl salicylic acid synthase
10127	enzyme	6-methyl salicylic acid decarboxylase	6-methyl salicylic acid decarboxylase
10128	substrate	6-methylsalicylic acid	6-methylsalicylic acid
10129	enzyme	endoglucanase (CMCase)	endoglucanase (CMCase)
10130	substrate	cellulosic agro-residue	cellulosic agro-residue
10131	enzyme	antimicrobial substances	antimicrobial substances
10132	enzyme	Adh	Adh
10133	microbiome	H. pseudoflava DSM 1034	H. pseudoflava DSM 1034
10134	enzyme	CRISPR3	CRISPR3
10135	enzyme	HMG-CoA reductase 1	HMG-CoA reductase 1
10136	enzyme	diacylglycerol acyltranferase	diacylglycerol acyltranferase
10137	enzyme	WIN64821	WIN64821
10138	microbiome	Streptococcus cremoris AM2	Streptococcus cremoris AM2
10139	microbiome	Klebsiella sp. H-207 | HZ-7	Klebsiella sp. H-207 | HZ-7
10140	enzyme	ferulic acid esterase	ferulic acid esterase
10141	enzyme	proteorhodopsin	proteorhodopsin
10142	enzyme	polyhydroxybutyrate	polyhydroxybutyrate
10143	substrate	jackfruit seed hydrolysate	jackfruit seed hydrolysate
10144	microbiome	Aspergillus caespitosus	Aspergillus caespitosus
10145	microbiome	Acetobacterium xylinum	Acetobacterium xylinum
10146	enzyme	G230A/D113S/D115T TrEGI	G230A/D113S/D115T TrEGI
10147	enzyme	Sc_TrEGI	Sc_TrEGI
10148	enzyme	Nc_TrEGI	Nc_TrEGI
10149	substrate	cellulosic substrates	cellulosic substrates
10150	microbiome	Saccharomyces cerevisiae | EEB1	Saccharomyces cerevisiae | EEB1
10151	enzyme	Nacetylneuraminate 7-O(or 9-O)-acetyltransferase	Nacetylneuraminate 7-O(or 9-O)-acetyltransferase
10152	enzyme	alpha-Neu5Ac alpha-2,8-sialyltransferase	alpha-Neu5Ac alpha-2,8-sialyltransferase
10153	substrate	Neu5Ac	Neu5Ac
10154	enzyme	acetoacetyl coenzyme A synthetase	acetoacetyl coenzyme A synthetase
10155	enzyme	CcCYP76AD4	CcCYP76AD4
10156	enzyme	CcCYP76AD4W13L	CcCYP76AD4W13L
